INFO  17:04:21 Configuration location: file:/home/automaton/cassandra/conf/cassandra.yaml
INFO  17:04:21 Node configuration:[authenticator=AllowAllAuthenticator; authorizer=AllowAllAuthorizer; auto_snapshot=true; batch_size_fail_threshold_in_kb=50; batch_size_warn_threshold_in_kb=5; batchlog_replay_throttle_in_kb=1024; cas_contention_timeout_in_ms=1000; client_encryption_options=<REDACTED>; cluster_name=Test Cluster; column_index_size_in_kb=64; commit_failure_policy=stop; commitlog_segment_size_in_mb=32; commitlog_sync=periodic; commitlog_sync_period_in_ms=10000; compaction_large_partition_warning_threshold_mb=100; compaction_throughput_mb_per_sec=16; concurrent_batchlog_writes=32; concurrent_counter_writes=32; concurrent_materialized_view_writes=32; concurrent_reads=32; concurrent_writes=32; counter_cache_save_period=7200; counter_cache_size_in_mb=null; counter_write_request_timeout_in_ms=5000; cross_node_timeout=false; disk_failure_policy=stop; dynamic_snitch_badness_threshold=0.1; dynamic_snitch_reset_interval_in_ms=600000; dynamic_snitch_update_interval_in_ms=100; enable_scripted_user_defined_functions=false; enable_user_defined_functions=false; endpoint_snitch=SimpleSnitch; hinted_handoff_enabled=true; hinted_handoff_throttle_in_kb=1024; hints_flush_period_in_ms=10000; incremental_backups=false; index_summary_capacity_in_mb=null; index_summary_resize_interval_in_minutes=60; inter_dc_tcp_nodelay=false; internode_compression=all; key_cache_save_period=14400; key_cache_size_in_mb=null; listen_address=localhost; max_hint_window_in_ms=10800000; max_hints_delivery_threads=2; max_hints_file_size_in_mb=128; memtable_allocation_type=heap_buffers; native_transport_port=9042; num_tokens=256; partitioner=org.apache.cassandra.dht.Murmur3Partitioner; permissions_validity_in_ms=2000; range_request_timeout_in_ms=10000; read_request_timeout_in_ms=5000; request_scheduler=org.apache.cassandra.scheduler.NoScheduler; request_timeout_in_ms=10000; role_manager=CassandraRoleManager; roles_validity_in_ms=2000; row_cache_save_period=0; row_cache_size_in_mb=0; rpc_address=localhost; rpc_keepalive=true; rpc_port=9160; rpc_server_type=sync; seed_provider=[{class_name=org.apache.cassandra.locator.SimpleSeedProvider, parameters=[{seeds=127.0.0.1}]}]; server_encryption_options=<REDACTED>; snapshot_before_compaction=false; ssl_storage_port=7001; sstable_preemptive_open_interval_in_mb=50; start_native_transport=true; start_rpc=false; storage_port=7000; thrift_framed_transport_size_in_mb=15; tombstone_failure_threshold=100000; tombstone_warn_threshold=1000; tracetype_query_ttl=86400; tracetype_repair_ttl=604800; trickle_fsync=false; trickle_fsync_interval_in_kb=10240; truncate_request_timeout_in_ms=60000; windows_timer_interval=1; write_request_timeout_in_ms=2000]
INFO  17:04:21 DiskAccessMode 'auto' determined to be mmap, indexAccessMode is mmap
INFO  17:04:21 Global memtable on-heap threshold is enabled at 3413MB
INFO  17:04:21 Global memtable off-heap threshold is enabled at 3413MB
INFO  17:04:21 Node configuration:[authenticator=AllowAllAuthenticator; authorizer=AllowAllAuthorizer; auto_snapshot=true; batch_size_fail_threshold_in_kb=50; batch_size_warn_threshold_in_kb=5; batchlog_replay_throttle_in_kb=1024; cas_contention_timeout_in_ms=1000; client_encryption_options=<REDACTED>; cluster_name=Test Cluster; column_index_size_in_kb=64; commit_failure_policy=stop; commitlog_segment_size_in_mb=32; commitlog_sync=periodic; commitlog_sync_period_in_ms=10000; compaction_large_partition_warning_threshold_mb=100; compaction_throughput_mb_per_sec=16; concurrent_batchlog_writes=32; concurrent_counter_writes=32; concurrent_materialized_view_writes=32; concurrent_reads=32; concurrent_writes=32; counter_cache_save_period=7200; counter_cache_size_in_mb=null; counter_write_request_timeout_in_ms=5000; cross_node_timeout=false; disk_failure_policy=stop; dynamic_snitch_badness_threshold=0.1; dynamic_snitch_reset_interval_in_ms=600000; dynamic_snitch_update_interval_in_ms=100; enable_scripted_user_defined_functions=false; enable_user_defined_functions=false; endpoint_snitch=SimpleSnitch; hinted_handoff_enabled=true; hinted_handoff_throttle_in_kb=1024; hints_flush_period_in_ms=10000; incremental_backups=false; index_summary_capacity_in_mb=null; index_summary_resize_interval_in_minutes=60; inter_dc_tcp_nodelay=false; internode_compression=all; key_cache_save_period=14400; key_cache_size_in_mb=null; listen_address=localhost; max_hint_window_in_ms=10800000; max_hints_delivery_threads=2; max_hints_file_size_in_mb=128; memtable_allocation_type=heap_buffers; native_transport_port=9042; num_tokens=256; partitioner=org.apache.cassandra.dht.Murmur3Partitioner; permissions_validity_in_ms=2000; range_request_timeout_in_ms=10000; read_request_timeout_in_ms=5000; request_scheduler=org.apache.cassandra.scheduler.NoScheduler; request_timeout_in_ms=10000; role_manager=CassandraRoleManager; roles_validity_in_ms=2000; row_cache_save_period=0; row_cache_size_in_mb=0; rpc_address=localhost; rpc_keepalive=true; rpc_port=9160; rpc_server_type=sync; seed_provider=[{class_name=org.apache.cassandra.locator.SimpleSeedProvider, parameters=[{seeds=127.0.0.1}]}]; server_encryption_options=<REDACTED>; snapshot_before_compaction=false; ssl_storage_port=7001; sstable_preemptive_open_interval_in_mb=50; start_native_transport=true; start_rpc=false; storage_port=7000; thrift_framed_transport_size_in_mb=15; tombstone_failure_threshold=100000; tombstone_warn_threshold=1000; tracetype_query_ttl=86400; tracetype_repair_ttl=604800; trickle_fsync=false; trickle_fsync_interval_in_kb=10240; truncate_request_timeout_in_ms=60000; windows_timer_interval=1; write_request_timeout_in_ms=2000]
INFO  17:04:22 Did not find Netty's native epoll transport in the classpath, defaulting to NIO.
INFO  17:04:22 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
INFO  17:04:22 New Cassandra host /172.31.17.72:9042 added
Connected to cluster: Test Cluster
Datatacenter: datacenter1; Host: /172.31.17.72; Rack: rack1
Created schema. Sleeping 1s for propagation.
Sleeping 2s...
Warming up insert with 50000 iterations...
Failed to connect over JMX; not collecting these stats
Generating batches with [1..1] partitions and [1..1] rows (of [1..1] total rows in the partitions)
Warming up likelyquery0 with 50000 iterations...
Failed to connect over JMX; not collecting these stats
Running [insert, likelyquery0] with 250 threads for 5000000 iteration
Failed to connect over JMX; not collecting these stats
type,      total ops,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr, errors,  gc: #,  max ms,  sum ms,  sdv ms,      mb
total,        414819,     182,     182,     182,  1373.0,  1427.0,  2153.4,  2475.4,  2975.7,  3397.1, 2293.5,  0.04373,      0,      0,       0,       0,       0,       0
insert,       109831,      42,      42,      42,   701.7,   671.9,  1022.3,  1226.5,  1525.5,  1614.5, 2443.4,  0.04114,      0,      0,       0,       0,       0,       0
likelyquery0,    331277,     134,     134,     134,  1655.5,  1609.4,  2261.6,  2618.3,  2896.0,  3101.6, 2443.4,  0.04114,      0,      0,       0,       0,       0,       0
total,        441108,     175,     175,     175,  1428.6,  1484.5,  2194.2,  2574.7,  2878.9,  3101.6, 2443.4,  0.04114,      0,      0,       0,       0,       0,       0
insert,       116875,      48,      48,      48,   674.4,   641.5,  1025.5,  1219.2,  1450.4,  1704.6, 2591.3,  0.03855,      0,      0,       0,       0,       0,       0
likelyquery0,    351160,     134,     134,     134,  1619.7,  1564.8,  2258.2,  2591.2,  2828.7,  3006.4, 2591.3,  0.03855,      0,      0,       0,       0,       0,       0
total,        468035,     182,     182,     182,  1372.4,  1409.7,  2193.0,  2557.8,  2822.5,  3006.4, 2591.3,  0.03855,      0,      0,       0,       0,       0,       0
insert,       124874,      47,      47,      47,   675.0,   643.3,  1009.5,  1174.6,  1331.0,  1474.2, 2763.1,  0.03628,      0,      0,       0,       0,       0,       0
likelyquery0,    374310,     135,     135,     135,  1622.8,  1565.2,  2241.4,  2480.1,  2764.8,  2921.9, 2763.1,  0.03628,      0,      0,       0,       0,       0,       0
total,        499184,     181,     181,     181,  1379.4,  1420.8,  2186.6,  2451.1,  2735.1,  2921.9, 2763.1,  0.03628,      0,      0,       0,       0,       0,       0
insert,       134394,      44,      44,      44,   683.8,   653.5,  1008.0,  1168.3,  1361.0,  1570.4, 2977.8,  0.03431,      0,      0,       0,       0,       0,       0
likelyquery0,    403371,     135,     135,     135,  1623.2,  1570.7,  2208.9,  2465.0,  2692.7,  2880.7, 2977.8,  0.03431,      0,      0,       0,       0,       0,       0
total,        537765,     180,     180,     180,  1391.4,  1436.6,  2155.2,  2422.7,  2681.7,  2880.7, 2977.8,  0.03431,      0,      0,       0,       0,       0,       0
insert,       142487,      46,      46,      46,   683.5,   662.6,  1003.6,  1197.8,  1419.3,  1600.3, 3155.5,  0.03256,      0,      0,       0,       0,       0,       0
likelyquery0,    427146,     134,     134,     134,  1633.4,  1589.3,  2223.8,  2525.6,  2878.2,  3028.4, 3155.5,  0.03256,      0,      0,       0,       0,       0,       0
total,        569633,     179,     179,     179,  1392.1,  1446.7,  2166.6,  2475.1,  2839.1,  3028.4, 3155.5,  0.03256,      0,      0,       0,       0,       0,       0
insert,       148684,      47,      47,      47,   674.7,   646.9,   989.2,  1184.0,  1392.9,  1516.6, 3288.6,  0.03090,      0,      0,       0,       0,       0,       0
likelyquery0,    445248,     136,     136,     136,  1607.2,  1550.0,  2219.5,  2544.1,  2928.2,  3192.3, 3288.6,  0.03090,      0,      0,       0,       0,       0,       0
total,        593932,     183,     183,     183,  1369.4,  1426.1,  2150.4,  2506.7,  2872.8,  3192.3, 3288.6,  0.03090,      0,      0,       0,       0,       0,       0
insert,       158051,      41,      41,      41,   723.4,   691.6,  1056.5,  1265.8,  1519.2,  1696.3, 3515.3,  0.02978,      0,      0,       0,       0,       0,       0
likelyquery0,    474523,     129,     129,     129,  1704.4,  1661.6,  2330.0,  2594.2,  2855.8,  3034.2, 3515.3,  0.02978,      0,      0,       0,       0,       0,       0
total,        632574,     170,     170,     170,  1466.6,  1509.0,  2276.5,  2557.8,  2830.9,  3034.2, 3515.3,  0.02978,      0,      0,       0,       0,       0,       0
insert,       165975,      43,      43,      43,   722.6,   696.2,  1056.6,  1220.9,  1451.1,  1500.3, 3698.5,  0.02874,      0,      0,       0,       0,       0,       0
likelyquery0,    497738,     127,     127,     127,  1726.3,  1690.8,  2337.7,  2595.1,  2848.0,  3289.7, 3698.5,  0.02874,      0,      0,       0,       0,       0,       0
total,        663713,     170,     170,     170,  1470.9,  1536.9,  2278.5,  2549.6,  2834.2,  3289.7, 3698.5,  0.02874,      0,      0,       0,       0,       0,       0
insert,       172579,      44,      44,      44,   697.1,   669.2,  1025.1,  1190.4,  1534.6,  1582.5, 3850.3,  0.02760,      0,      0,       0,       0,       0,       0
likelyquery0,    517734,     132,     132,     132,  1668.9,  1628.1,  2240.5,  2513.5,  2871.0,  3048.7, 3850.3,  0.02760,      0,      0,       0,       0,       0,       0
total,        690313,     175,     175,     175,  1427.6,  1485.3,  2186.6,  2458.8,  2829.7,  3048.7, 3850.3,  0.02760,      0,      0,       0,       0,       0,       0
insert,       181821,      45,      45,      45,   698.2,   664.8,  1024.8,  1217.2,  1460.5,  1691.6, 4057.7,  0.02653,      0,      0,       0,       0,       0,       0
likelyquery0,    544998,     131,     131,     131,  1665.4,  1617.3,  2266.1,  2573.9,  2904.9,  3286.8, 4057.7,  0.02653,      0,      0,       0,       0,       0,       0
total,        726819,     176,     176,     176,  1420.5,  1475.5,  2204.8,  2523.7,  2863.7,  3286.8, 4057.7,  0.02653,      0,      0,       0,       0,       0,       0
insert,       187677,      44,      44,      44,   697.4,   663.4,  1048.5,  1252.0,  1425.9,  1582.8, 4191.7,  0.02554,      0,      0,       0,       0,       0,       0
likelyquery0,    562680,     132,     132,     132,  1659.6,  1602.6,  2298.6,  2582.5,  2935.3,  3152.9, 4191.7,  0.02554,      0,      0,       0,       0,       0,       0
total,        750357,     176,     176,     176,  1420.2,  1457.7,  2239.1,  2546.1,  2880.0,  3152.9, 4191.7,  0.02554,      0,      0,       0,       0,       0,       0
insert,       199481,      44,      44,      44,   690.9,   661.7,  1017.1,  1254.2,  1574.0,  1812.0, 4456.9,  0.02458,      0,      0,       0,       0,       0,       0
likelyquery0,    598000,     133,     133,     133,  1647.5,  1591.8,  2267.8,  2644.5,  2999.0,  3168.9, 4456.9,  0.02458,      0,      0,       0,       0,       0,       0
total,        797481,     178,     178,     178,  1407.9,  1468.5,  2193.2,  2570.0,  2983.4,  3168.9, 4456.9,  0.02458,      0,      0,       0,       0,       0,       0
insert,       207167,      46,      46,      46,   689.0,   651.6,  1055.5,  1288.5,  1444.5,  1783.6, 4624.9,  0.02370,      0,      0,       0,       0,       0,       0
likelyquery0,    620145,     132,     132,     132,  1654.1,  1580.3,  2351.8,  2621.0,  2913.4,  3099.7, 4624.9,  0.02370,      0,      0,       0,       0,       0,       0
total,        827312,     178,     178,     178,  1405.4,  1438.4,  2280.8,  2579.6,  2833.5,  3099.7, 4624.9,  0.02370,      0,      0,       0,       0,       0,       0
insert,       214267,      45,      45,      45,   691.7,   667.5,  1018.5,  1170.5,  1326.7,  1402.0, 4783.3,  0.02287,      0,      0,       0,       0,       0,       0
likelyquery0,    641271,     133,     133,     133,  1646.8,  1612.9,  2230.7,  2480.8,  2739.1,  2899.4, 4783.4,  0.02287,      0,      0,       0,       0,       0,       0
total,        855538,     178,     178,     178,  1406.6,  1459.9,  2182.1,  2442.2,  2720.1,  2899.4, 4783.4,  0.02287,      0,      0,       0,       0,       0,       0
insert,       221391,      45,      45,      45,   687.1,   659.4,   991.2,  1162.2,  1366.8,  1570.1, 4941.8,  0.02209,      0,      0,       0,       0,       0,       0
likelyquery0,    662466,     134,     134,     134,  1639.0,  1595.8,  2200.6,  2453.8,  2754.2,  2989.7, 4941.8,  0.02209,      0,      0,       0,       0,       0,       0
total,        883857,     179,     179,     179,  1399.5,  1463.8,  2144.4,  2404.8,  2744.8,  2989.7, 4941.8,  0.02209,      0,      0,       0,       0,       0,       0
insert,       229858,      45,      45,      45,   688.7,   654.9,  1026.5,  1320.3,  1541.9,  1667.2, 5130.6,  0.02136,      0,      0,       0,       0,       0,       0
likelyquery0,    687605,     133,     133,     133,  1645.7,  1581.8,  2293.3,  2690.6,  3020.2,  3318.9, 5130.6,  0.02136,      0,      0,       0,       0,       0,       0
total,        917463,     178,     178,     178,  1404.6,  1450.7,  2217.2,  2632.9,  2987.4,  3318.9, 5130.6,  0.02136,      0,      0,       0,       0,       0,       0
insert,       239888,      45,      45,      45,   682.3,   655.8,   996.6,  1175.0,  1349.7,  1586.4, 5351.9,  0.02067,      0,      0,       0,       0,       0,       0
likelyquery0,    717462,     135,     135,     135,  1622.5,  1568.5,  2220.6,  2466.3,  2669.7,  2883.6, 5351.9,  0.02067,      0,      0,       0,       0,       0,       0
total,        957350,     180,     180,     180,  1386.0,  1431.9,  2165.0,  2438.4,  2654.2,  2883.6, 5351.9,  0.02067,      0,      0,       0,       0,       0,       0
insert,       249203,      45,      45,      45,   684.4,   659.0,  1004.4,  1188.9,  1361.2,  1629.3, 5559.7,  0.02003,      0,      0,       0,       0,       0,       0
likelyquery0,    745144,     133,     133,     133,  1643.5,  1606.5,  2253.2,  2502.2,  2733.9,  2949.1, 5559.7,  0.02003,      0,      0,       0,       0,       0,       0
total,        994347,     178,     178,     178,  1402.1,  1466.8,  2179.2,  2472.6,  2702.4,  2949.1, 5559.7,  0.02003,      0,      0,       0,       0,       0,       0
